Source,Target,Weight
#nytimes,#suit,1
#nytimes,#sarahpalin,2
#nytimes,#sullivan,1
#nytimes,#msm,1
#nytimes,#midterms2022,1
#nytimes,#mainstreammedia,1
#nytimes,#antifa,2
#nytimes,#cbc,1
#nytimes,#theguardian,1
#nytimes,#corporatepress,1
#nytimes,#berniesanders,1
#nytimes,#anger,1
#nytimes,#bush,1
#nytimes,#classwar,1
#nytimes,#crackpipebiden,1
#nytimes,#crack,1
#nytimes,#aoc,3
#nytimes,#hillary,2
#nytimes,#crackpipejoe,1
#nytimes,#jimcrowjoe,1
#nytimes,#theview,1
#nytimes,#whitepeople,1
#nytimes,#populist,1
#nytimes,#identitypolitics,2
#nytimes,#legacymedia,2
#nytimes,#january6thinsurrection,1
#nytimes,#pelosi,9
#nytimes,#trumpvoters,1
#nytimes,#redstate,1
#nytimes,#insurrections,1
#nytimes,#nyc,8
#nytimes,#bullshit,1
#nytimes,#nato,2
#nytimes,#germany,2
#nytimes,#ukraine,2
#nytimes,#kiev,2
#nytimes,#drudge,5
#nytimes,#afghanistan,1
#nytimes,#un,2
#nytimes,#abortions,1
#nytimes,#maga,5
#nytimes,#liberal,4
#nytimes,#antiwar,1
#nytimes,#russia,2
#nytimes,#bernie,1
#nytimes,#fed,1
#nytimes,#women,1
#nytimes,#wageinflation,1
#nytimes,#childcare,1
#nytimes,#wallstreet,2
#nytimes,#sanctions,1
#nytimes,#usa,1
#nytimes,#fascism,2
#nytimes,#icc,1
#nytimes,#amnestyinternational,1
#nytimes,#apartheid,1
#nytimes,#syria,1
#nytimes,#regimechange,1
#nytimes,#warcrimes,1
#nytimes,#journalism,1
#nytimes,#inequality,1
#nytimes,#hispanics,2
#nytimes,#latinos,1
#nytimes,#joerogan,1
#nytimes,#spotify,1
#nytimes,#censorship,2
#nytimes,#cancel,1
#nytimes,#snl,1
#nytimes,#nbcolympics,1
#nytimes,#prejudice,1
#nytimes,#blacklivesmatter,2
#nytimes,#twitter,1
#nytimes,#tiktok,1
#nytimes,#bloggerstribe,1
#nytimes,#tmz,1
#nytimes,#florida,1
#nytimes,#antipolice,1
#nytimes,#hispanic,1
#nytimes,#americans,1
#nytimes,#socialist,1
#nytimes,#communist,1
#nytimes,#firstamendment,1
#nytimes,#cancelculture,1
#nytimes,#authoritarianism,1
#nytimes,#mandates,1
#nytimes,#vaccinemandate,1
#nytimes,#vaccinemandates,1
#nytimes,#vaccinepassports,1
#nytimes,#maddow,1
#nytimes,#bidenfamily,1
#nytimes,#hunterbiden,1
#nytimes,#putin,1
#nytimes,#morningjoe,1
#nytimes,#bidenworstpresidentever,1
#nytimes,#ottawaoccupation,1
#nytimes,#couttsblockade,1
#nytimes,#union,1
#nytimes,#2020elections,1
#nytimes,#january6thcommittee,3
#nytimes,#cheney,1
#nytimes,#police,1
#nytimes,#defundthepolice,1
#nytimes,#blamefakenews,1
#nytimes,#atlanta,1
#nytimes,#chicago,1
#nytimes,#trumpism,1
#nytimes,#january6th,1
#nytimes,#insurrection,1
#nytimes,#blacktabletalk,1
#nytimes,#congress,1
#nytimes,#blackface,1
#nytimes,#blackhistorymonth2022,1
#wsj,#cnbc,15
#wsj,#politico,16
#wsj,#huffpost,16
#wsj,#newsmax,16
#wsj,#oann,15
#wsj,#gop,20
#wsj,#npr,15
#wsj,#fox,15
#wsj,#nyt,18
#wsj,#wapo,15
#wsj,#aarp,11
#wsj,#pbs,10
#wsj,#jan6,1
#wsj,#trumpvoter,1
#wsj,#2020election,1
#wsj,#eu,2
#wsj,#politics,1
#wsj,#opinion,1
#wsj,#policy,1
#wsj,#elections2022,1
#wsj,#whitepeople,1
#wsj,#populist,1
#wsj,#hillary,1
#wsj,#identitypolitics,1
#wsj,#democracy,1
#wsj,#ushistory,1
#wsj,#assaultweapons,1
#wsj,#militias,1
#wsj,#legacymedia,1
#wsj,#democrat,2
#wsj,#january6thinsurrection,1
#wsj,#pelosi,3
#wsj,#threetimelosertrump,1
#wsj,#trumpcult,1
#wsj,#trumpthreexloser,1
#wsj,#abortions,1
#wsj,#nyc,4
#wsj,#maga,2
#wsj,#liberal,1
#wsj,#antiwar,1
#wsj,#russia,1
#wsj,#bernie,1
#wsj,#nato,1
#wsj,#fed,1
#wsj,#women,1
#wsj,#wageinflation,1
#wsj,#childcare,1
#wsj,#wallstreet,1
#wsj,#hispanics,1
#wsj,#latinos,1
#wsj,#hispanic,1
#cnbc,#politico,15
#cnbc,#huffpost,15
#cnbc,#newsmax,15
#cnbc,#oann,14
#cnbc,#gop,19
#cnbc,#npr,15
#cnbc,#fox,16
#cnbc,#nyt,18
#cnbc,#wapo,15
#cnbc,#aarp,11
#cnbc,#pbs,10
#cnbc,#jan6,1
#cnbc,#nasdaq,4
#cnbc,#nyse,1
#cnbc,#whitehouse,3
#cnbc,#liar,1
#cnbc,#hillaryclinton,1
#cnbc,#american,2
#cnbc,#nypost,1
#cnbc,#latimes,1
#cnbc,#democrat,4
#cnbc,#leftist,1
#cnbc,#corrupt,2
#cnbc,#nuremburg2,1
#cnbc,#60mins,1
#cnbc,#wallstreet,5
#cnbc,#bloomberg,3
#cnbc,#ukraine,1
#cnbc,#clintoncorruptioncampaign,1
#cnbc,#durhamreport,1
#cnbc,#trumpvoter,1
#cnbc,#2020election,1
#cnbc,#eu,2
#cnbc,#taxes,2
#cnbc,#middleclass,1
#cnbc,#teachertwitter,1
#cnbc,#inflationistaxation,1
#cnbc,#irs,1
#cnbc,#joebidensamerica,1
#cnbc,#stocks,1
#cnbc,#insider,1
#cnbc,#trading,1
#cnbc,#congress,1
#cnbc,#gary,1
#cnbc,#sec,1
#cnbc,#pelosi,4
#cnbc,#insidertrading,1
#cnbc,#nancy,1
#cnbc,#speaker,1
#cnbc,#stock,1
#cnbc,#governments,1
#cnbc,#whitepeople,1
#cnbc,#populist,1
#cnbc,#hillary,1
#cnbc,#identitypolitics,1
#cnbc,#jobs,1
#cnbc,#unionstrong,1
#cnbc,#unions,1
#cnbc,#employees,1
#cnbc,#facebook,1
#cnbc,#foxbusiness,2
#cnbc,#algos,1
#cnbc,#legacymedia,1
#cnbc,#january6thinsurrection,1
#cnbc,#abortions,1
#cnbc,#nyc,4
#cnbc,#maga,2
#cnbc,#liberal,1
#cnbc,#antiwar,1
#cnbc,#russia,1
#cnbc,#bernie,1
#cnbc,#nato,1
#cnbc,#fed,2
#cnbc,#women,1
#cnbc,#wageinflation,1
#cnbc,#childcare,1
#cnbc,#hispanics,1
#cnbc,#latinos,1
#cnbc,#hispanic,1
#cnbc,#dailynews,1
#cnbc,#cuomo,1
#cnbc,#cnnfakenews,1
#cnbc,#newyork,1
#cnbc,#country,1
#cnbc,#supermarket,1
#cnbc,#midterms,1
#cnbc,#elections,1
#cnbc,#powell,1
#cnbc,#centralbanks,1
#cnbc,#bostic,1
#cnbc,#inflation,1
#cnbc,#federalreserve,1
#cnbc,#taxation,1
#cnbc,#world,1
#cnbc,#wages,1
#cnbc,#mkt,1
#politico,#huffpost,28
#politico,#newsmax,21
#politico,#oann,15
#politico,#gop,20
#politico,#npr,18
#politico,#fox,15
#politico,#nyt,18
#politico,#wapo,21
#politico,#aarp,13
#politico,#pbs,11
#politico,#jan6,2
#politico,#trumpvoter,1
#politico,#2020election,1
#politico,#eu,4
#politico,#whitepeople,1
#politico,#populist,1
#politico,#hillary,1
#politico,#identitypolitics,2
#politico,#legacymedia,2
#politico,#democrat,3
#politico,#january6thinsurrection,1
#politico,#pelosi,10
#politico,#trumpvoters,1
#politico,#redstate,1
#politico,#insurrections,1
#politico,#nyc,10
#politico,#bullshit,1
#politico,#nato,2
#politico,#germany,2
#politico,#ukraine,2
#politico,#kiev,2
#politico,#drudge,7
#politico,#afghanistan,1
#politico,#un,1
#politico,#abortions,1
#politico,#maga,4
#politico,#liberal,3
#politico,#antiwar,1
#politico,#russia,2
#politico,#bernie,1
#politico,#fed,1
#politico,#women,1
#politico,#wageinflation,1
#politico,#childcare,1
#politico,#wallstreet,2
#politico,#hispanics,2
#politico,#latinos,1
#politico,#florida,1
#politico,#antipolice,1
#politico,#tompetty,1
#politico,#mikecampbell,1
#politico,#musica,1
#politico,#internationaltexts,1
#politico,#cher,1
#politico,#barackobama,1
#politico,#woot,1
#politico,#hispanic,1
#politico,#bidenfamily,1
#politico,#hunterbiden,1
#politico,#putin,1
#politico,#2020elections,1
#politico,#january6thcommittee,3
#politico,#cheney,1
#politico,#nytime,1
#politico,#police,2
#politico,#defundthepolice,2
#politico,#blamefakenews,2
#politico,#atlanta,2
#politico,#chicago,2
#politico,#antifa,2
#politico,#trumpism,1
#politico,#january6th,1
#politico,#insurrection,1
#politico,#caleg,1
#politico,#ab1400,1
#politico,#newsom,1
#politico,#sb866,1
#politico,#sb871,1
#politico,#pan,1
#politico,#sacramento,1
#politico,#politics,1
#politico,#maxbonilla,1
#politico,#spotify,1
#politico,#applepodcasts,1
#politico,#googleplay,1
#politico,#comedy,1
#politico,#libertarians,1
#huffpost,#newsmax,21
#huffpost,#oann,15
#huffpost,#gop,20
#huffpost,#npr,18
#huffpost,#fox,15
#huffpost,#nyt,18
#huffpost,#wapo,22
#huffpost,#aarp,13
#huffpost,#pbs,11
#huffpost,#jan6,2
#huffpost,#trumpvoter,1
#huffpost,#2020election,1
#huffpost,#eu,4
#huffpost,#midterms2022,1
#huffpost,#whitepeople,1
#huffpost,#populist,1
#huffpost,#hillary,1
#huffpost,#identitypolitics,2
#huffpost,#legacymedia,2
#huffpost,#democrat,2
#huffpost,#january6thinsurrection,1
#huffpost,#pelosi,10
#huffpost,#trumpvoters,1
#huffpost,#redstate,1
#huffpost,#insurrections,1
#huffpost,#nyc,10
#huffpost,#bullshit,1
#huffpost,#nato,2
#huffpost,#germany,2
#huffpost,#ukraine,2
#huffpost,#kiev,2
#huffpost,#drudge,7
#huffpost,#afghanistan,1
#huffpost,#un,1
#huffpost,#abortions,1
#huffpost,#maga,4
#huffpost,#liberal,2
#huffpost,#antiwar,1
#huffpost,#russia,2
#huffpost,#bernie,1
#huffpost,#fed,1
#huffpost,#women,1
#huffpost,#wageinflation,1
#huffpost,#childcare,1
#huffpost,#wallstreet,2
#huffpost,#hispanics,2
#huffpost,#latinos,1
#huffpost,#florida,1
#huffpost,#antipolice,1
#huffpost,#hispanic,1
#huffpost,#bidenfamily,1
#huffpost,#hunterbiden,1
#huffpost,#putin,1
#huffpost,#2020elections,1
#huffpost,#january6thcommittee,3
#huffpost,#cheney,1
#huffpost,#nytime,1
#huffpost,#police,2
#huffpost,#defundthepolice,2
#huffpost,#blamefakenews,2
#huffpost,#atlanta,2
#huffpost,#chicago,2
#huffpost,#antifa,2
#huffpost,#trumpism,1
#huffpost,#january6th,1
#huffpost,#insurrection,1
#newsmax,#oann,16
#newsmax,#gop,23
#newsmax,#npr,17
#newsmax,#fox,15
#newsmax,#nyt,18
#newsmax,#wapo,18
#newsmax,#aarp,12
#newsmax,#pbs,11
#newsmax,#jan6,1
#newsmax,#maga,7
#newsmax,#trumpvoter,1
#newsmax,#2020election,1
#newsmax,#eu,2
#newsmax,#pelosi,8
#newsmax,#elaineluriarips,1
#newsmax,#democrat,3
#newsmax,#ban,1
#newsmax,#huffingtonpost,1
#newsmax,#tuckercarlson,1
#newsmax,#justthenews,1
#newsmax,#whitepeople,1
#newsmax,#populist,1
#newsmax,#hillary,1
#newsmax,#identitypolitics,2
#newsmax,#trump2024,1
#newsmax,#truthsocial,1
#newsmax,#saveamerica,1
#newsmax,#leader,1
#newsmax,#stopthemandates,2
#newsmax,#legacymedia,2
#newsmax,#january6thinsurrection,1
#newsmax,#trumpvoters,1
#newsmax,#redstate,1
#newsmax,#insurrections,1
#newsmax,#nyc,9
#newsmax,#abortions,1
#newsmax,#liberal,1
#newsmax,#antiwar,1
#newsmax,#russia,1
#newsmax,#bernie,1
#newsmax,#nato,1
#newsmax,#fed,1
#newsmax,#women,1
#newsmax,#wageinflation,1
#newsmax,#childcare,1
#newsmax,#wallstreet,1
#newsmax,#campaign,1
#newsmax,#dailybeast,1
#newsmax,#dems,3
#newsmax,#hypocrisy,1
#newsmax,#hispanics,1
#newsmax,#latinos,1
#newsmax,#hispanic,1
#newsmax,#party,2
#newsmax,#congress,1
#newsmax,#house,1
#newsmax,#donaldtrump,3
#newsmax,#usa,3
#newsmax,#makeamericagreatagain,2
#newsmax,#trumptrain,2
#newsmax,#keepamericagreat,2
#newsmax,#americafirst,2
#newsmax,#trumpsupporters,1
#newsmax,#prolife,1
#newsmax,#rightwing,1
#newsmax,#american,1
#newsmax,#draintheswamp,1
#newsmax,#newyork,1
#newsmax,#ny21,1
#newsmax,#ukrainecrisis,1
#newsmax,#donald,1
#newsmax,#rinos,1
#newsmax,#2020elections,1
#newsmax,#january6thcommittee,2
#newsmax,#cheney,1
#newsmax,#drudge,2
#newsmax,#police,1
#newsmax,#defundthepolice,1
#newsmax,#blamefakenews,1
#newsmax,#atlanta,1
#newsmax,#chicago,1
#newsmax,#antifa,1
#newsmax,#business,1
#oann,#gop,17
#oann,#npr,14
#oann,#fox,14
#oann,#nyt,17
#oann,#wapo,14
#oann,#aarp,11
#oann,#pbs,10
#oann,#jan6,1
#oann,#trumpvoter,1
#oann,#2020election,1
#oann,#eu,1
#oann,#alexjones,1
#oann,#koolaid,2
#oann,#mentalillness,2
#oann,#liars,2
#oann,#virginia,1
#oann,#democrat,2
#oann,#candidatos,1
#oann,#tuckercarlson,1
#oann,#justthenews,1
#oann,#whitepeople,1
#oann,#populist,1
#oann,#hillary,1
#oann,#identitypolitics,1
#oann,#legacymedia,1
#oann,#january6thinsurrection,1
#oann,#pelosi,3
#oann,#abortions,1
#oann,#nyc,4
#oann,#maga,2
#oann,#liberal,1
#oann,#fed,1
#oann,#women,1
#oann,#wageinflation,1
#oann,#childcare,1
#oann,#wallstreet,1
#oann,#hispanics,1
#oann,#latinos,1
#oann,#hispanic,1
#oann,#antivaxxers,1
#oann,#vaccineswork,1
#oann,#vaccines,1
#oann,#vaccinessavelives,1
#oann,#covidiots,1
#oann,#conspiracytheories,1
#gop,#npr,18
#gop,#fox,19
#gop,#nyt,24
#gop,#wapo,19
#gop,#aarp,13
#gop,#pbs,13
#gop,#jan6,66
#gop,#terrorists,11
#gop,#police,14
#gop,#conservatives,66
#gop,#biglie,9
#gop,#tfg,9
#gop,#election,23
#gop,#insurrection,59
#gop,#democracy,38
#gop,#liars,3
#gop,#votersuppression,1
#gop,#hillaryclinton,4
#gop,#riseup,1
#gop,#clintoncrimefamily,1
#gop,#fbi,3
#gop,#doj,3
#gop,#obama,39
#gop,#crooks,1
#gop,#russia,18
#gop,#hawleyslows,2
#gop,#senate,22
#gop,#bidenfda,2
#gop,#fda,4
#gop,#washingtonpost,2
#gop,#breitbart,2
#gop,#trump2020,6
#gop,#rubio,3
#gop,#sgp,1
#gop,#donaldtrump,31
#gop,#2a,29
#gop,#trumprally,7
#gop,#bundy,1
#gop,#bundyranch,1
#gop,#tx38,1
#gop,#springbranch,1
#gop,#texas,28
#gop,#politics,76
#gop,#usa,167
#gop,#dnc,36
#gop,#sedition,37
#gop,#traitors,41
#gop,#congress,27
#gop,#sd25,3
#gop,#christianconservative,2
#gop,#leadright,7
#gop,#keeptexasred,5
#gop,#maga,270
#gop,#ccot,15
#gop,#tcot,20
#gop,#hope,41
#gop,#scalise,1
#gop,#canada,13
#gop,#us,8
#gop,#inflation,8
#gop,#antixax,1
#gop,#msm,4
#gop,#voterizer,1
#gop,#stupidparty,1
#gop,#statusquo,1
#gop,#mcconnellrino,1
#gop,#donothinggop,1
#gop,#gay,2
#gop,#lgbtq,8
#gop,#benshapiro,2
#gop,#gulabjamun,1
#gop,#desihot,1
#gop,#desi,1
#gop,#valentinesday2022,2
#gop,#valentinesday,2
#gop,#bemine,1
#gop,#valentine,2
#gop,#trumpwasright,2
#gop,#fishhos,1
#gop,#usarmy,2
#gop,#rinos,6
#gop,#lizcheney,17
#gop,#draintheswamp,5
#gop,#hillaryspied,1
#gop,#johndurham,2
#gop,#wyoming,3
#gop,#harriethageman,1
#gop,#cheyenne,1
#gop,#falseflag,1
#gop,#makeamericagreatagain,7
#gop,#trumptrain,4
#gop,#keepamericagreat,4
#gop,#americafirst,16
#gop,#conservativememes,1
#gop,#libertarian,7
#gop,#rightwing,6
#gop,#fascism,12
#gop,#mondaythoughts,3
#gop,#gopcoup,19
#gop,#lesstalkmoreaction,8
#gop,#governor,10
#gop,#pagov,10
#gop,#pennsylvania,12
#gop,#yourvoteyourvoice,5
#gop,#patriots,11
#gop,#proudamerican,6
#gop,#godblessamerica,9
#gop,#pagovernor,6
#gop,#pagop,8
#gop,#redwave,17
#gop,#midterms,12
#gop,#americandream,8
#gop,#papolitics,8
#gop,#trumpisacriminal,6
#gop,#trumpisanationaldisgrace,2
#gop,#vladimirputin,1
#gop,#donaldtrumpovich,1
#gop,#kansas,4
#gop,#voteblue2022,17
#gop,#hypocrites,1
#gop,#gqp,32
#gop,#liberalismisamentaldisorder,1
#gop,#democratshateamerica,1
#gop,#democrat,118
#gop,#rino,4
#gop,#unitedstates,13
#gop,#history,9
#gop,#education,7
#gop,#labor,1
#gop,#riots,1
#gop,#union,3
#gop,#mondaymotivation,1
#gop,#taxtherich,5
#gop,#resist,53
#gop,#resisters,3
#gop,#ronna,1
#gop,#racicot,1
#gop,#mikepence,10
#gop,#pence,13
#gop,#donaldjtrump,9
#gop,#trumpcult,17
#gop,#qrazyaf,1
#gop,#hillarywasright,1
#gop,#trumpforprison,1
#gop,#saveamericafromtrump,1
#gop,#demvoice1,9
#gop,#earlyvoting,1
#gop,#bexarcounty,1
#gop,#midterms2022,7
#gop,#fascist,13
#gop,#treason,9
#gop,#constitution,8
#gop,#independent,13
#gop,#hypocrisy,2
#gop,#ikneelwitheminem,1
#gop,#eminem,2
#gop,#drdre,2
#gop,#50cent,1
#gop,#snoopdogg,1
#gop,#maryjblige,1
#gop,#truckoffhypocrites,1
#gop,#mog,1
#gop,#truckoff,1
#gop,#theview,1
#gop,#midterm,5
#gop,#election2022,12
#gop,#elections2022,6
#gop,#lacosanostra,1
#gop,#rico,1
#gop,#legal,1
#gop,#putin,46
#gop,#trumpsupporters,7
#gop,#steals,1
#gop,#billions,1
#gop,#afghan,1
#gop,#bank,1
#gop,#funds,1
#gop,#embarrassed,1
#gop,#american,22
#gop,#worse,1
#gop,#afghans,1
#gop,#starve,1
#gop,#returnafghanmoney,1
#gop,#eye,1
#gop,#key,1
#gop,#governors,1
#gop,#races,1
#gop,#as,2
#gop,#backstop,1
#gop,#against,1
#gop,#poll,2
#gop,#gov,2
#gop,#txgov,1
#gop,#reps,1
#gop,#dems,4
#gop,#abbott,2
#gop,#orourke,1
#gop,#donors,2
#gop,#cowards,9
#gop,#gopcorruptionovercountry,3
#gop,#complicitgop,2
#gop,#russiainvadedukraine,2
#gop,#gopsuicide,2
#gop,#superbowlsunday,2
#gop,#nonewideas,2
#gop,#fundthetruckerblockadeonsuperbowlsunday,2
#gop,#nolawandnoorder,2
#gop,#divisionandseparation,2
#gop,#fundthechaosandmurder,2
#gop,#wantonselfdeath,2
#gop,#dranthonyfauci,1
#gop,#covid,25
#gop,#pandemic,2
#gop,#antiscience,2
#gop,#fakepopulism,1
#gop,#elections,9
#gop,#presidentsarenotkings,8
#gop,#quote,8
#gop,#politician,8
#gop,#illustration,8
#gop,#qanon,15
#gop,#trendsspy,1
#gop,#lincoln,4
#gop,#trumpwasrightabouteverything,1
#gop,#superbowl,5
#gop,#superbowllvi,2
#gop,#magatraitors,2
#gop,#magaurinedrinkers,3
#gop,#gopdeathcult,5
#gop,#magasedition,2
#gop,#txlege,2
#gop,#texasfirst,2
#gop,#texansfirst,2
#gop,#texasandtexansfirst,2
#gop,#gopcantwinwithoutcheating,1
#gop,#batpoopcrazy,1
#gop,#magadomesticterrorists,1
#gop,#ivanka,2
#gop,#gopbetrayedamerica,13
#gop,#j6committee,1
#gop,#nike,1
#gop,#adidas,1
#gop,#h,1
#gop,#reebok,1
#gop,#northface,1
#gop,#gap,1
#gop,#zara,1
#gop,#whitehouse,9
#gop,#gm,1
#gop,#ford,1
#gop,#nissan,1
#gop,#tesla,1
#gop,#ioc,1
#gop,#genocidegames,1
#gop,#cdc,4
#gop,#potus,22
#gop,#jamieraskin,2
#gop,#turner,2
#gop,#durham,5
#gop,#salon,2
#gop,#washingtontimes,4
#gop,#hogan,1
#gop,#rips,1
#gop,#attacks,2
#gop,#on,1
#gop,#who,1
#gop,#dont,1
#gop,#show,1
#gop,#fealty,1
#gop,#to,1
#gop,#has,1
#gop,#hijacked,1
#gop,#is,1
#gop,#unfit,1
#gop,#for,2
#gop,#office,1
#gop,#says,1
#gop,#lawmaker,1
#gop,#americans,39
#gop,#sundaybrunch,2
#gop,#terrorist,5
#gop,#trumpvoter,1
#gop,#2020election,1
#gop,#eu,2
#gop,#house,7
#gop,#capitolriot,10
#gop,#toilet,2
#gop,#iowa,7
#gop,#getvaccinated,19
#gop,#migop,13
#gop,#missouri,4
#gop,#southdakota,2
#gop,#indiana,4
#gop,#alabama,4
#gop,#montana,1
#gop,#dc,1
#gop,#spotify,3
#gop,#capitalism,2
#gop,#liberty,5
#gop,#liberals,3
#gop,#scamdemic,1
#gop,#wakeup,3
#gop,#negativenancy,1
#gop,#nancymace,1
#gop,#dearwhitestaffers,1
#gop,#capitolhill,1
#gop,#january6th,81
#gop,#katiearrington,1
#gop,#annieandrews,1
#gop,#lowcountry,1
#gop,#charleston,1
#gop,#southcarolina,6
#gop,#businessnews,1
#gop,#supremecourt,6
#gop,#trumpcrimefamilyforprison,1
#gop,#trumprussia,1
#gop,#trumpwaswrong,1
#gop,#gophypocrisy,5
#gop,#january6thinsurrection,11
#gop,#insurrectionists,4
#gop,#goptraitors,23
#gop,#votethemallout2022,10
#gop,#realtalk,1
#gop,#christianity,3
#gop,#evangelicals,20
#gop,#trumpsters,14
#gop,#trumpets,5
#gop,#christians,16
#gop,#donjr,1
#gop,#donaldtrumpjr,1
#gop,#covidquackery,1
#gop,#enoughisenough,1
#gop,#media,2
#gop,#job,1
#gop,#economy,5
#gop,#idiots,1
#gop,#wh,1
#gop,#foxxnews,1
#gop,#edchat,10
#gop,#edreform,10
#gop,#edpolicy,10
#gop,#edcolo,9
#gop,#paedchat,1
#gop,#bluevoices,6
#gop,#charlotte,1
#gop,#northcarolina,9
#gop,#economics,1
#gop,#regulation,1
#gop,#business,1
#gop,#communism,1
#gop,#democratsaredestroyingamerica,1
#gop,#democratsareadisaster,2
#gop,#russians,1
#gop,#oligarch,1
#gop,#koch,2
#gop,#mercer,1
#gop,#adelson,1
#gop,#devos,1
#gop,#thiel,1
#gop,#hamm,1
#gop,#presidentialrecords,1
#gop,#pra,2
#gop,#butheremails,2
#gop,#oathkeepers,3
#gop,#garland,2
#gop,#jan6committee,3
#gop,#letsgobrandon,10
#gop,#davemccormick,1
#gop,#ukraine,15
#gop,#florida,29
#gop,#deathsantis,5
#gop,#desantis,7
#gop,#lgbt,3
#gop,#transgender,4
#gop,#goptraitorstodemocracy,7
#gop,#homophobia,3
#gop,#logcabingop,2
#gop,#coup,7
#gop,#traitor,6
#gop,#votebluein2022,8
#gop,#nogopcoupplotters,1
#gop,#goparetraitors,2
#gop,#manchin,37
#gop,#westvirginia,35
#gop,#minimumwage,33
#gop,#endpoverty,33
#gop,#pelosi,42
#gop,#europe,33
#gop,#un,33
#gop,#military,45
#gop,#usaf,33
#gop,#nato,36
#gop,#rusland,15
#gop,#hiv,16
#gop,#btc,15
#gop,#tvpinfo,2
#gop,#insurrectionhasconsequences,4
#gop,#democracyindanger,3
#gop,#republicansaredestroyingamerica,15
#gop,#republicanparty,39
#gop,#mitchmcconnell,8
#gop,#rupertmurdoch,2
#gop,#votebluetosavedemocracy,6
#gop,#schools,3
#gop,#whitesupremacy,7
#gop,#teaching,1
#gop,#children,3
#gop,#waronhistory,1
#gop,#whitesupremacists,1
#gop,#whitesupremacist,3
#gop,#georgia,15
#gop,#atlanta,4
#gop,#blackhistorymonth,10
#gop,#southernstates,1
#gop,#confederateflag,2
#gop,#thisisamerica,7
#gop,#racism,11
#gop,#criticalracetheory,4
#gop,#mtg,8
#gop,#aoc,3
#gop,#boebert,1
#gop,#civility,1
#gop,#civilitynow,1
#gop,#father,1
#gop,#girlfriend,1
#gop,#baby,1
#gop,#family,5
#gop,#pregnant,1
#gop,#pregnancyannouncement,1
#gop,#trumpwon,6
#gop,#relationshipgoals,1
#gop,#trump2024,24
#gop,#countrygirl,1
#gop,#arresthillaryfortreason,1
#gop,#gopdomesticterrorists,5
#gop,#freedomconvoys,1
#gop,#vaccines,2
#gop,#covidvaccine,2
#gop,#covidvaccination,1
#gop,#farright,1
#gop,#life,6
#gop,#self,1
#gop,#scotus,16
#gop,#votingrights,14
#gop,#tucker,2
#gop,#conservativerepublicans,1
#gop,#blacklivesmatter,2
#gop,#marinesagainsttrump,3
#gop,#army,3
#gop,#navy,3
#gop,#airforce,3
#gop,#vetsresist,4
#gop,#vets,2
#gop,#resistance,4
#gop,#racist,14
#gop,#racists,4
#gop,#conseravtives,1
#gop,#saturdaymorning,3
#gop,#truckingterrorists,1
#gop,#truckconvoy,1
#gop,#darkrightwingmoney,1
#gop,#love,15
#gop,#galentines,1
#gop,#funny,1
#gop,#eriba,1
#gop,#jackreacher,1
#gop,#lostark,1
#gop,#kiev,1
#gop,#ukraineconflict,1
#gop,#huh,1
#gop,#nukes,1
#gop,#bitcoin,2
#gop,#nydouchebro,1
#gop,#rnc,71
#gop,#politicslive,4
#gop,#secretaryofstate,1
#gop,#january6,13
#gop,#fashion,2
#gop,#liberal,21
#gop,#maga2020,1
#gop,#memes,14
#gop,#trumpfamily,1
#gop,#trumpforpresident,1
#gop,#trumpmemes,1
#gop,#trumpnation,1
#gop,#trumppence,1
#gop,#bjp,2
#gop,#socialism,2
#gop,#tramplingconstitution,1
#gop,#ignoringpublic,1
#gop,#gianforte,1
#gop,#teamsters,1
#gop,#truckers,3
#gop,#genz,3
#gop,#deletemeta,1
#gop,#deletezuckerberg,1
#gop,#deletespotify,1
#gop,#votethemallout,2
#gop,#votebluetosaveamerica,2
#gop,#charity,1
#gop,#endthegop,1
#gop,#cult,3
#gop,#legitimatepoliticaldiscourse,18
#gop,#politicalcartoon,1
#gop,#editorialcartoon,1
#gop,#truckersforfreedom,2
#gop,#corrupttoriesout,1
#gop,#corruptgop,2
#gop,#republicansaretheproblem,15
#gop,#republicanliars,2
#gop,#abrahamlincoln,1
#gop,#thisdaythatyear,1
#gop,#philadelphia,1
#gop,#votethemout,5
#gop,#organizedcrime,1
#gop,#registerrepublican,1
#gop,#voterepublican,1
#gop,#stoleandsold,1
#gop,#vet,2
#gop,#kpop,3
#gop,#twitter,1
#gop,#colorado,1
#gop,#zoom,1
#gop,#facebook,2
#gop,#marines,1
#gop,#women,7
#gop,#oklahoma,2
#gop,#womens,1
#gop,#saturdaythoughts,3
#gop,#velshi,1
#gop,#bannedbookclub,1
#gop,#rulesofgoodgovernance,1
#gop,#powerinperpetuity,1
#gop,#jimclyburn,2
#gop,#stephenbreyer,2
#gop,#race,4
#gop,#ethnicity,2
#gop,#films,1
#gop,#nih,1
#gop,#homosexualtität,1
#gop,#taliban,1
#gop,#gazpacho,7
#gop,#gazpachopolice,4
#gop,#gazpachogreene,3
#gop,#gazpachogate,3
#gop,#marjorietaylorgreene,10
#gop,#marjorie,3
#gop,#marjorietaylorgazpacho,1
#gop,#marjorietaylorgreeneissodumb,4
#gop,#donthecon,1
#gop,#ungeimpften,1
#gop,#afd,1
#gop,#afdrausausdenparlamenten,1
#gop,#querdeppen,1
#gop,#wichswichtel,1
#gop,#impfen,1
#gop,#voters,4
